Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9335108,2019-06-21 11:21:12,2019-06-21 11:16:09,262685,76191376,262685,290,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/335/SRR9335108.sralite.1,SRX6101439,FMDV_O/IND/U564/2013/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001903,SAMN12107280,simple,12110,Foot-and-mouth disease virus,O/IND/U564/2013,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,4ACFBA3A70C79F90FF29ECFB080F0F67,75B6534EE293C4E4AAD25F6F1C52EC46
SRR9335106,2019-06-21 11:20:14,2019-06-21 11:14:08,18329,5180386,18329,282,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/335/SRR9335106.sralite.1,SRX6101443,FMDV_O/IND/U567/2013/India,RNA-Seq,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP202096,PRJNA550055,,550055,SRS5001907,SAMN12107281,simple,12110,Foot-and-mouth disease virus,O/IND/U567/2013,,,,,,,no,,,,,USDA AGRICULTURAL RESEARCH SERVICE,SRA901934,,public,235EF58F270A877118440F75739C678C,78D27FA4554A43D10EDE3EEF3F5FAF54
SRR12664419,2021-01-15 00:03:29,2020-09-17 21:12:45,1521481,426968627,1521481,280,146,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12664/SRR12664419/SRR12664419.lite.1,SRX9145070,O1M_inoculum_nsb18,AMPLICON,RANDOM PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP283143,PRJNA662932,,662932,SRS7386120,SAMN16140714,simple,12110,Foot-and-mouth disease virus,O1M_inoculum_nsb18,,,,,,,no,,,,,USDA,SRA1127405,,public,4DFFAA925759109B8EDE7C96A696DBEB,EE0238239CC4878B3CC8431DB72128E5
SRR10897063,2020-01-15 07:07:13,2020-01-15 06:46:57,671158,202689716,671158,302,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/897/SRR10897063.sralite.1,SRX7565895,O-PAK-1-2019,WGS,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP242002,PRJNA601307,,601307,SRS6002384,SAMN13865317,simple,12118,Foot-and-mouth disease virus O,PAK/1/2019,,,,,,,no,,,,,THE PIRBRIGHT INSTITUTE,SRA1026542,,public,A70E8548EC6BD8A3877685F57CE36832,E591097700A958473C3C1C4495FEB887
SRR8206194,2018-11-19 09:26:22,2018-11-19 09:22:41,669592,187048044,669592,279,98,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/206/SRR8206194/SRR8206194.sralite.1,SRX5025519,PAK/10/2016,WGS,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP169558,PRJNA506001,,506001,SRS4057019,SAMN10440875,simple,12118,Foot-and-mouth disease virus O,PAK/10/2016,,,,,,,no,,,,,THE PIRBRIGHT INSTITUTE,SRA812727,,public,56EE0359F73F0290F3E4F4C2E84080A4,12D5D05425967C3BD88DE86BBF300F3C
SRR8206193,2018-11-19 09:26:22,2018-11-19 09:22:42,594125,166563450,594125,280,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/206/SRR8206193/SRR8206193.sralite.1,SRX5025520,PAK/14/2017,WGS,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP169558,PRJNA506001,,506001,SRS4057020,SAMN10440877,simple,12118,Foot-and-mouth disease virus O,PAK/14/2017,,,,,,,no,,,,,THE PIRBRIGHT INSTITUTE,SRA812727,,public,6C00E0FBF807D0E3767476CFC89EC591,ACD8D97360F5AB5E1E1E7C0B034A19E0
SRR10897062,2020-01-15 07:07:13,2020-01-15 06:45:57,574093,173376086,574093,302,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/897/SRR10897062.sralite.1,SRX7565896,O-PAK-2-2019,WGS,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP242002,PRJNA601307,,601307,SRS6002383,SAMN13865318,simple,12118,Foot-and-mouth disease virus O,PAK/2/2019,,,,,,,no,,,,,THE PIRBRIGHT INSTITUTE,SRA1026542,,public,E089E553F12B1B95B131A3F8252FE0E9,50FC341CC64E5B0F3857416C01971979
SRR8206195,2018-11-19 09:26:22,2018-11-19 09:22:47,528869,143130175,528869,270,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/206/SRR8206195/SRR8206195.sralite.1,SRX5025518,PAK/4/2017,WGS,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP169558,PRJNA506001,,506001,SRS4057018,SAMN10440876,simple,12118,Foot-and-mouth disease virus O,PAK/4/2017,,,,,,,no,,,,,THE PIRBRIGHT INSTITUTE,SRA812727,,public,1F71FC2231F3CEE3FDE3BF9489976597,E6B53974A61B921EA72E0BD7754FACA0
SRR12834957,2020-10-20 06:56:07,2020-10-19 17:00:30,965983,230718291,965983,238,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834957/SRR12834957.lite.1,SRX9302508,RNA_High1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526261,SAMN16446536,simple,12110,Foot-and-mouth disease virus,RNA_High1,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,D69B0DABE3DD4CDD9F96F762D653D748,9B91E65DECA345BCFE8CE301BD0FABD4
SRR12834956,2020-10-20 06:56:07,2020-10-19 17:00:36,1110322,262756796,1110322,236,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12834/SRR12834956/SRR12834956.lite.1,SRX9302509,RNA_High2,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526262,SAMN16446537,simple,12110,Foot-and-mouth disease virus,RNA_High2,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,5A00C628750C39875F101E7719520DD0,CA1A19021A6BB99BA2D1CFFCE16A7732
SRR12834973,2020-10-20 06:56:07,2020-10-19 17:00:37,1026048,244458667,1026048,238,140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834973/SRR12834973.lite.1,SRX9302492,RNA_High3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526244,SAMN16446538,simple,12110,Foot-and-mouth disease virus,RNA_High3,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,94EAFC90B2F44D543A49E0622035832C,3698BB44D8A926ACA533BB9B9141C506
SRR12834972,2020-10-20 06:56:07,2020-10-19 17:00:39,542259,126459755,542259,233,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12834/SRR12834972/SRR12834972.lite.1,SRX9302493,RNA_High4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526248,SAMN16446539,simple,12110,Foot-and-mouth disease virus,RNA_High4,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,8E6A73270A780F99554F224BBBEB2A71,8B08B4D0AD3165002961DED891C294D8
SRR12834967,2020-10-20 06:56:07,2020-10-19 17:00:40,1059511,255444315,1059511,241,148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834967/SRR12834967.lite.1,SRX9302498,RNA_Low1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526251,SAMN16446544,simple,12110,Foot-and-mouth disease virus,RNA_Low1,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,62FFDCA8F9276E02FC822DE5F192BCDA,0DB5252291B97583A8CD429C89F0B223
SRR12834966,2020-10-20 06:56:07,2020-10-19 17:00:51,1080830,260988592,1080830,241,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834966/SRR12834966.lite.1,SRX9302499,RNA_Low2,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526252,SAMN16446545,simple,12110,Foot-and-mouth disease virus,RNA_Low2,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,A4F67BD932B11B833329BD0820072AF8,57C75F7322A584AEAAA51870A9CCFB94
SRR12834965,2020-10-20 06:56:07,2020-10-19 17:00:32,911903,215942703,911903,236,124,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834965/SRR12834965.lite.1,SRX9302500,RNA_Low3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526254,SAMN16446546,simple,12110,Foot-and-mouth disease virus,RNA_Low3,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,E5FF6013815E208D21F76218887EBA73,2B101BA35B3EA119702A26E02DA470F1
SRR12834964,2020-10-20 06:56:07,2020-10-19 17:00:40,977737,230063500,977737,235,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834964/SRR12834964.lite.1,SRX9302501,RNA_Low4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526253,SAMN16446547,simple,12110,Foot-and-mouth disease virus,RNA_Low4,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,84A169AE25AA299659314FBABD2FA0ED,69CE062EE0442F54127BB3AF7BD05B64
SRR12834971,2020-10-20 06:56:07,2020-10-19 17:00:49,936254,223662353,936254,238,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12834/SRR12834971/SRR12834971.lite.1,SRX9302494,RNA_Medium1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526245,SAMN16446540,simple,12110,Foot-and-mouth disease virus,RNA_Medium1,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,E6F9C8330E373CE6B45271BD83257E2B,3EDF1C37665B1BFEB4172AAC50EFE085
SRR12834970,2020-10-20 06:56:07,2020-10-19 17:01:01,987367,240292980,987367,243,136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834970/SRR12834970.lite.1,SRX9302495,RNA_Medium2,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526247,SAMN16446541,simple,12110,Foot-and-mouth disease virus,RNA_Medium2,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,3B3A26B0A9DACD77017120AE5A2578B4,4A50FFDD2B45628F59E509EC26AD1018
SRR12834969,2020-10-20 06:56:07,2020-10-19 17:00:35,954377,229364678,954377,240,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834969/SRR12834969.lite.1,SRX9302496,RNA_Medium3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526249,SAMN16446542,simple,12110,Foot-and-mouth disease virus,RNA_Medium3,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,D0F12AB0645946770508566DE4687664,2E6E6D539DF506E6418174DEBF74D1D4
SRR12834968,2020-10-20 06:56:07,2020-10-19 17:00:18,239829,49817597,239829,207,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12834/SRR12834968/SRR12834968.lite.1,SRX9302497,RNA_Medium4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287581,PRJNA669475,,669475,SRS7526250,SAMN16446543,simple,12110,Foot-and-mouth disease virus,RNA_Medium4,,,,,,,no,,,,,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY,SRA1144779,,public,0DCBE8E04F8492A098B27E0C873BCF00,70E1FA98364E0EED6B00FF13EDF2A0D4
ERR181010,2013-05-13 07:12:13,2013-05-01 20:57:18,5444899,397477627,0,73,249,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181010/ERR181010.sralite.1,ERX157120,libraryA4-2DPC-PB_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182445,SAMEA1877301,simple,12118,Foot-and-mouth disease virus O,SAMEA1877301,,,,,,,no,,,,,BAH-GU,ERA168466,,public,6C856A38FE3FCEA4C29B5B1AAED445EB,BD31507FC05357BEC03DA83991C0291F
ERR181011,2013-05-13 07:12:13,2013-05-01 20:57:30,5622686,410456078,0,73,261,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181011/ERR181011.sralite.1,ERX157121,libraryA4-2DPC-PB_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182445,SAMEA1877301,simple,12118,Foot-and-mouth disease virus O,SAMEA1877301,,,,,,,no,,,,,BAH-GU,ERA168466,,public,38B297F6B5F8FBF0BB8A2A85BBDED438,77C023337AE344239202613763195B77
ERR180978,2013-05-13 07:12:13,2013-05-01 20:53:00,2790963,195367410,0,70,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180978/ERR180978.sralite.1,ERX157088,libraryA2-2DPC-PB_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182429,SAMEA1877302,simple,12118,Foot-and-mouth disease virus O,SAMEA1877302,,,,,,,no,,,,,BAH-GU,ERA168466,,public,D04E099AD08026B2B9182D048D5B4BDF,7C7081F7C8237A998378FA105D7A854D
ERR180979,2013-05-13 07:12:13,2013-05-01 20:53:49,2101069,147074830,0,70,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180979/ERR180979.sralite.1,ERX157089,libraryA2-2DPC-PB_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182429,SAMEA1877302,simple,12118,Foot-and-mouth disease virus O,SAMEA1877302,,,,,,,no,,,,,BAH-GU,ERA168466,,public,CCEF2E13429ACBA7482587091102C17B,AF736FC727D205ED37B48BEA65997B52
ERR180990,2013-05-13 07:12:13,2013-05-01 20:54:57,2704138,189289660,0,70,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180990/ERR180990.sralite.1,ERX157100,libraryA2-6DPC-FLF_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182435,SAMEA1877303,simple,12118,Foot-and-mouth disease virus O,SAMEA1877303,,,,,,,no,,,,,BAH-GU,ERA168466,,public,31F9C7184ABC78B434261D4F70A50923,46B439F726375665CF8A4272B505A865
ERR180991,2013-05-13 07:12:13,2013-05-01 20:54:55,2657830,186048100,0,70,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180991/ERR180991.sralite.1,ERX157101,libraryA2-6DPC-FLF_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182435,SAMEA1877303,simple,12118,Foot-and-mouth disease virus O,SAMEA1877303,,,,,,,no,,,,,BAH-GU,ERA168466,,public,DB96871570F36419DBA88ECBB7EF5CEF,5F9A05E291151741B595DFC0C2B23FD8
ERR181002,2013-05-13 07:12:13,2013-05-01 20:56:35,4746119,346466687,0,73,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181002/ERR181002.sralite.1,ERX157112,libraryA3-4DPC-SR_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182441,SAMEA1877304,simple,12118,Foot-and-mouth disease virus O,SAMEA1877304,,,,,,,no,,,,,BAH-GU,ERA168466,,public,452815BAD83560AD8582F5F757107EB7,818454ECEEB21617B1EF73E4A2DA961D
ERR181003,2013-05-13 07:12:13,2013-05-01 20:57:07,5450750,397904750,0,73,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181003/ERR181003.sralite.1,ERX157113,libraryA3-4DPC-SR_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182441,SAMEA1877304,simple,12118,Foot-and-mouth disease virus O,SAMEA1877304,,,,,,,no,,,,,BAH-GU,ERA168466,,public,454C8918B27A91CA93F0BC592612977A,9ECD57C1EF3121C776CB8583BB7298D8
ERR181012,2013-05-13 07:12:13,2013-05-01 20:58:12,5420473,395694529,0,73,248,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181012/ERR181012.sralite.1,ERX157122,libraryA4-4DPC-PB_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182446,SAMEA1877305,simple,12118,Foot-and-mouth disease virus O,SAMEA1877305,,,,,,,no,,,,,BAH-GU,ERA168466,,public,97D4198ADA2194B102652849E314A7E0,3806E8BC31DDD648732D21AAA2D5016E
ERR181013,2013-05-13 07:12:13,2013-05-01 20:57:43,4858806,354692838,0,73,225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181013/ERR181013.sralite.1,ERX157123,libraryA4-4DPC-PB_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182446,SAMEA1877305,simple,12118,Foot-and-mouth disease virus O,SAMEA1877305,,,,,,,no,,,,,BAH-GU,ERA168466,,public,F45822D89FA2B965679A9D0364A28906,54F1E1532902AF2F3B0B9586A9EFF9ED
ERR180994,2013-05-13 07:12:13,2013-05-01 20:55:07,2249190,157443300,0,70,98,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180994/ERR180994.sralite.1,ERX157104,libraryA2-6DPC-PB_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182437,SAMEA1877306,simple,12118,Foot-and-mouth disease virus O,SAMEA1877306,,,,,,,no,,,,,BAH-GU,ERA168466,,public,AE9D69C59D141E6C6832A516E27E5C5D,1CB9A53B4952309CCE77971562477FD6
ERR180995,2013-05-13 07:12:13,2013-05-01 20:56:05,2607965,182557550,0,70,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180995/ERR180995.sralite.1,ERX157105,libraryA2-6DPC-PB_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182437,SAMEA1877306,simple,12118,Foot-and-mouth disease virus O,SAMEA1877306,,,,,,,no,,,,,BAH-GU,ERA168466,,public,45913CC57B5C8A6D2AD61CD9DC846F9A,EF5C0CA83327585E1EE79B3EE295C8F5
ERR180988,2013-05-13 07:12:13,2013-05-01 20:55:45,2561453,179301710,0,70,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180988/ERR180988.sralite.1,ERX157098,libraryA2-6DPC-BRF_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182434,SAMEA1877307,simple,12118,Foot-and-mouth disease virus O,SAMEA1877307,,,,,,,no,,,,,BAH-GU,ERA168466,,public,9202D755BD8113DB46043C618CD6FC16,BC0DDD0B03C2852B201414E6E2AEC2CB
ERR180989,2013-05-13 07:12:13,2013-05-01 20:55:04,2650213,185514910,0,70,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180989/ERR180989.sralite.1,ERX157099,libraryA2-6DPC-BRF_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182434,SAMEA1877307,simple,12118,Foot-and-mouth disease virus O,SAMEA1877307,,,,,,,no,,,,,BAH-GU,ERA168466,,public,DD36DB2D98288F23FE0FABAE123DFCCD,1E72299ECAD4BE0D49540BF43F0CC530
ERR181008,2013-05-13 07:12:13,2013-05-01 22:18:59,5231498,381899354,0,73,238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181008/ERR181008.sralite.1,ERX157118,libraryA3-5DPC-SR_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182444,SAMEA1877308,simple,12118,Foot-and-mouth disease virus O,SAMEA1877308,,,,,,,no,,,,,BAH-GU,ERA168466,,public,1E937F07924BB7BE92486F5E83C1350D,39D6CD73D850187D371C19EDE21491CD
ERR181009,2013-05-13 07:12:13,2013-05-01 22:19:33,5611303,409625119,0,73,260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181009/ERR181009.sralite.1,ERX157119,libraryA3-5DPC-SR_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182444,SAMEA1877308,simple,12118,Foot-and-mouth disease virus O,SAMEA1877308,,,,,,,no,,,,,BAH-GU,ERA168466,,public,7EFD6ADDCCF875B52436E95233FCA8D0,87C0428FE008A693706EA6406106FFB4
ERR181004,2013-05-13 07:12:13,2013-05-01 20:57:07,5311265,387722345,0,73,243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181004/ERR181004.sralite.1,ERX157114,libraryA3-5DPC-BLF_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182442,SAMEA1877309,simple,12118,Foot-and-mouth disease virus O,SAMEA1877309,,,,,,,no,,,,,BAH-GU,ERA168466,,public,554F7EE90DBC85F889EA2F947F9A5324,96AE22618DB8AEAAAB0989063B10F0D4
ERR181005,2013-05-13 07:12:13,2013-05-01 20:57:14,6000979,438071467,0,73,279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181005/ERR181005.sralite.1,ERX157115,libraryA3-5DPC-BLF_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182442,SAMEA1877309,simple,12118,Foot-and-mouth disease virus O,SAMEA1877309,,,,,,,no,,,,,BAH-GU,ERA168466,,public,7BB692D4AA29B490DC0B86B9C7F51477,22025B9F300D7D49D9D4808E8E634B12
ERR180986,2013-05-13 07:12:13,2013-05-01 20:54:16,3336753,233572710,0,70,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180986/ERR180986.sralite.1,ERX157096,libraryA2-5DPC-SR_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182433,SAMEA1877310,simple,12118,Foot-and-mouth disease virus O,SAMEA1877310,,,,,,,no,,,,,BAH-GU,ERA168466,,public,F58495096049DA4F73CE27B10A8611DC,2ADE2B34B6B883A9F7D5B50FAA350B4A
ERR180987,2013-05-13 07:12:13,2013-05-01 20:54:19,2974976,208248320,0,70,126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/180/ERR180987/ERR180987.sralite.1,ERX157097,libraryA2-5DPC-SR_Run2,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182433,SAMEA1877310,simple,12118,Foot-and-mouth disease virus O,SAMEA1877310,,,,,,,no,,,,,BAH-GU,ERA168466,,public,4B8CA584BE8990EDF4F5C74F2F5FA7A9,7FAF77A579FDF7EEF678319DC69D633A
ERR181006,2013-05-13 07:12:13,2013-05-01 20:56:53,4353393,317797689,0,73,198,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/181/ERR181006/ERR181006.sralite.1,ERX157116,libraryA3-5DPC-PB_Run1,WGS,RT-PCR,VIRAL RNA,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,ERP001880,PRJEB3331,,204911,ERS182443,SAMEA1877311,simple,12118,Foot-and-mouth disease virus O,SAMEA1877311,,,,,,,no,,,,,BAH-GU,ERA168466,,public,5F3E151F77785C27E46B577369B8E7BE,D735CAA9326243E9A07A47757E5AA390
